Action,Adventure,Romance,Sci-Fi;Superman II;alien invasion,based on comic book,flying superhero,phantom zone,revenge
Comedy,Crime,Romance;Gigli;gangster,hospital,lesbian,mob,thug
Drama,Thriller;All the King's Men;governor,journalist,louisiana,mistress,politician
Action,Crime,Thriller;Shaft;blaxploitation,detective,drugs,shaft,trial
Adventure,Animation,Drama,Family,Fantasy,Musical,Mystery,Romance;Anastasia;amnesia,reference to anastasia romanov,romanov,russia,russian revolution
Drama,Musical,Romance;Moulin Rouge!;death of main character,eiffel tower paris,jealousy,tragedy,two suitors
Crime,Mystery,Thriller;Domestic Disturbance;amateur detective,boat builder,boy,stepfather,witness
Biography,Crime,Drama;Black Mass;based on true story,boston massachusetts,fbi agent,gangster,true crime
Drama,History,War;Flags of Our Fathers;imperial japan,japan,japanese army,japanese soldier,world war two
Crime,Drama,Thriller;Law Abiding Citizen;attorney,deal,district attorney,investigation,justice
Action,Horror,Thriller;Grindhouse;anthropophagus,blood and gore,double feature,real twins playing twins,zombie
Drama,History,Horror;Beloved;farm,freedom,ohio,slavery,spirit
Drama,Romance,Sport;Lucky You;losing,poker,poker player,reference to frederic chopin,reference to johannes brahms
Biography,Crime,Drama;Catch Me If You Can;attorney,cat and mouse,fbi,pan am,pilot
Drama,History,Thriller;Zero Dark Thirty;al qaeda,cia,interrogation,lie,navy seal
Comedy,Drama,Romance;The Break-Up;art,break up,football video game,kitchen,talking to one's self in a mirror
Comedy,Family,Musical,Romance;Mamma Mia!;bride,greece,island,mediterranean,wedding
Comedy,Romance;Valentine's Day;flower,indian restaurant,tv station,valentine,valentine's day
Action,Adventure,Comedy;The Dukes of Hazzard;1969 dodge charger,bikini,farm,misogynist,tow truck
Drama,War;The Thin Red Line;battle,hill,jungle,multiple perspectives,tropical island
Comedy,Fantasy;The Change-Up;best friend,fountain,law firm,lawyer,sex
Biography,Comedy,Drama;Man on the Moon;andy kaufman,comedian,eccentric,wrestler,wrestling
Biography,Crime,Drama;Casino;car bomb,card cheat,cash,casino,gambling syndicate
Action,Thriller;From Paris with Love;ambassador,cia,dinner,spy,terrorist
Action,Comedy,Fantasy;Bulletproof Monk;monastery,monk,scroll,tibetan,tibetan monk
Comedy;Me, Myself & Irene;dissociative identity disorder,limousine,multiple personality,police,rhode island
Animation,Comedy,Family;Barnyard;cow,farmer,howl,howling at the moon,vegetarian
Comedy,Family;Deck the Halls;christmas,december,holiday,massachusetts,neighbor
Adventure,Drama,Fantasy,Romance;The Twilight Saga: New Moon;forks washington,protecting a woman,title same as book,vampire,werewolf
Adventure,Animation,Comedy,Family,Fantasy;Shrek;donkey,fairy tale,ogre,princess,swamp
Romance,Sci-Fi,Thriller;The Adjustment Bureau;love at first sight,obscene finger gesture,rain,teleportation,three word title
Action,Adventure,Drama,Romance;Robin Hood: Prince of Thieves;balladeer,crusades,england,king,modern minstrel
Comedy,Drama,Romance,Sport;Jerry Maguire;agent,career,client,fiance,sports agent
Comedy,Fantasy;Ted;2010s,car accident,sex scene,teddy bear,testicle
Comedy,Drama,Romance;As Good as It Gets;dog,friendship,neighbor,unlikely friendship,writer
Biography,Comedy,Drama,Romance;Patch Adams;doctor,hospital,mental institution,nurse,student
Comedy;Anchorman 2: The Legend Continues;fame,father son relationship,interracial kiss,interracial relationship,interracial sex
Comedy,Romance;Mr. Deeds;abbreviation in title,reporter,small town,sudden wealth,unknowing heir
Mystery,Sci-Fi,Thriller;Super 8;deputy,group of friends,time,train,train crash
Biography,Drama;Erin Brockovich;contamination,corporate crime,environmental issue,female protagonist,working single mother
Comedy,Romance;How to Lose a Guy in 10 Days;advertising executive,diamond,magazine,party,wager
Action,Comedy,Crime;22 Jump Street;college,drugs,hidden camera,tattoo,undercover
Drama,Fantasy,Horror;Interview with the Vampire: The Vampire Chronicles;betrayal,dangerous friend,gothic,monster as victim,vampire
Comedy,Romance;Yes Man;best friend,dvd,girlfriend,loan,self help
Action,Comedy,Crime;Central Intelligence;accountant,blooper,espionage,facebook,high school reunion
Comedy,Drama;Stepmom;attorney,cancer,custody,fashion photographer,photographer
Comedy,Family;Daddy's Home;biological father,dad,drinking,product placement,wilhelm scream
Adventure,Comedy,Drama,Fantasy,Musical;Into the Woods;based on stage musical,cinderella,little red riding hood,singing,witch
Crime,Drama,Mystery,Thriller;Inside Man;bank,detective,negotiation,police,robber
Action,Crime,Drama,Thriller;Payback;anti hero,criminal,greed,prostitute,tough guy
Action,Adventure,Mystery,Sci-Fi;Congo;captain,congo,expedition,laser,lost city
Comedy,Drama,Family;We Bought a Zoo;blocked road,father son relationship,love at first sight,teenage boy,zookeeper
Drama,Mystery,Sci-Fi,Thriller;Knowing;disaster,end of the world,number,student,time capsule
Comedy,Romance;Failure to Launch;friend,intervention,moving,secret,slacker
Horror,Mystery;The Ring Two;cartoon on tv,foreign language adaptation,second part,videotape,writer
Comedy,Drama,Romance;Crazy, Stupid, Love.;bar,divorce,friend,girl,male objectification
Animation,Comedy,Family,Fantasy;Garfield;cat,dog,first part,lasagna,veterinarian
Comedy,Family;Christmas with the Kranks;act of kindness,christmas,christmas eve,neighbor,vacation
Biography,Drama,Sport;Moneyball;baseball,meeting,statistics,strategy,voice over
Action,Drama,Thriller;Outbreak;disease,epidemic,monkey,quarantine,virus
Action,Mystery,Thriller;Non-Stop;air marshal,death,passenger,terrorist,transatlantic flight
Action,Adventure,Family,Fantasy,Sci-Fi,Thriller;Race to Witch Mountain;alien,military,mountain,spacecraft,ufo
Action,Drama,Thriller;V for Vendetta;dystopia,freedom,government,revolution,terrorist
Action,Adventure,Comedy;Shanghai Knights;1880s,arrow,imperial seal,murder,revenge
Crime,Drama;Unforgotten            ;
Adventure,Animation,Comedy,Family;Curious George;hat,monkey,museum,shrine,yellow
Adventure,Comedy,Family,Fantasy,Romance,Sport;Herbie Fully Loaded;automobile racing,car,mechanic,nascar,street racing
Crime,Drama,Mystery,Thriller;Don't Say a Word;mental institution,post traumatic stress,psychiatrist,vomiting,voyeur
Action,Fantasy,Horror;Hansel & Gretel: Witch Hunters;bounty hunter,brother sister team,death of loved one,hansel and gretel,supernatural power
Drama,Thriller;Unfaithful;erotic thriller,infidelity,marital infidelity,unfaithfulness,wife's lover murdered by husband
Action,Adventure,Sci-Fi,Thriller;I Am Number Four;based on young adult novel,good versus evil,guardian,human alien,ohio
Drama,Thriller;Syriana;cia,hezbollah,lebanon,oil,prince
Action,Drama,Thriller,War;13 Hours;based on true story,cia agent,libya,mercenary,u.s. ambassador
Adventure,Animation,Comedy,Family,Fantasy,Romance;The Book of Life;afterlife,bullfight,bullfighting,love triangle,mexico
Crime,Thriller;Firewall;architect,bank,cayman islands,meeting,murder
Action,Crime,Drama,Thriller;Absolute Power;death,death of wife,murder,thief,violence
Action,Drama,War;G.I. Jane;feminism,hit in the crotch,kicked in the crotch,kicked in the testicles,navy
Drama,Mystery,Thriller;The Game;birthday,falling through a glass roof,game,hitchcockian,suicide
Adventure,Horror,Mystery;Silent Hill;gothic,police,police officer,silent hill,sleepwalking
Comedy,Sport;The Replacements;coach,football player,misfits,strike,sumo wrestler
Comedy;American Reunion;bikini,female female kiss,high school reunion,outdoor sex,upskirt
Action,Crime,Drama,Mystery,Thriller;The Negotiator;hostage,innocence,murder,negotiator,police
Action,Thriller;Into the Storm;danger,graduation,storm,teenage boy,tornado
Action,Comedy,Crime,Thriller;Beverly Hills Cop III;california,counterfeit,counterfeit money,money,theme park
Comedy,Fantasy,Horror;Gremlins 2: The New Batch;gremlin,horror host,hulk hogan,monster,skyscraper
Crime,Drama;The Judge;courtroom,dysfunctional family,indiana,lawyer,trial
Action,Thriller;The Peacemaker;nuclear explosion,nuclear weapon,russia,train,train crash
Action,Horror,Sci-Fi,Thriller;Resident Evil: Apocalypse;cover up,monster,strong female character,strong female lead,zombie apocalypse
Comedy,Drama,Romance;Bridget Jones: The Edge of Reason;american actress playing british character,intern,prison,six word title,thailand
Crime,Drama,Romance,Thriller;Out of Time;cancer,florida,insurance,life insurance policy,small town
Action,Adventure,Thriller;On Deadly Ground;environmental,murder,oil,oil spill,tribe
Action,Adventure,Family,Fantasy;The Adventures of Sharkboy and Lavagirl 3-D;boy,bully,dream,dream sequence,planet
Adventure,Drama,Thriller;The Beach;love,map,paradise,thailand,travel
Comedy,Drama,Romance;Raising Helen;fashion show,female protagonist,love,pastor,queens new york city
Action,Crime,Thriller;Ninja Assassin;critically bashed,kung fu,martial artist,martial arts,ninja
Drama,Romance,Sport;For Love of the Game;baseball,baseball movie,detroit tigers,perfect game,pitcher
Crime,Drama,Mystery;A Touch of Frost            ;cult tv,death,detective inspector,four word title,internal affairs
Comedy,Crime,Drama,Thriller;Striptease;bouncer,breasts,congressman,private dancer,stripper
Comedy,Family;Marmaduke;dog,great dane,rivalry,talking animal,talking cat
Drama,Fantasy;Hereafter;death,france,near death experience,tsunami,twin brother
Crime,Mystery,Thriller;Murder by Numbers;disposing of a dead body,high school student,murder,sociopath,teenage boy
Action,Crime,Thriller;Assassins;assassin,floppy disk,modem,rival,russian
